line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names;standard characters
5213;omq-mxt-pro;Proto-Mixtec;Proto-Mixtec language;reconstructed;omq-mxt;Mixtec;;;exceptional;Latn;;
5214;omq-otp-pro;Proto-Oto-Pamean;Proto-Oto-Pamean language;reconstructed;omq-otp;Oto-Pamean;;;exceptional;Latn;;
5215;omq-pro;Proto-Oto-Manguean;Proto-Oto-Manguean language;reconstructed;omq;Oto-Manguean;;;exceptional;Latn;;
5216;omq-tel;Teposcolula Mixtec;Teposcolula Mixtec language;regular;omq-mxt;Mixtec;;;exceptional;Latn;;
5217;omq-teo;Teojomulco Chatino;Teojomulco Chatino language;regular;omq-cha;Chatino;;;exceptional;Latn;;
5218;omq-tri-pro;Proto-Trique;Proto-Trique language;reconstructed;omq-tri;Trique;;;exceptional;Latn;;
5219;omq-zap-pro;Proto-Zapotecan;Proto-Zapotecan language;reconstructed;omq-zap;Zapotecan;;;exceptional;Latn;;
5220;omq-zpc-pro;Proto-Zapotec;Proto-Zapotec language;reconstructed;omq-zpc;Zapotec;;;exceptional;Latn;;
5221;omr;Old Marathi;Old Marathi language;regular;inc-sou;Southern Indo-Aryan;;;;Deva,Modi;;
5222;omt;Omotik;Omotik language;regular;sdv-nis;Southern Nilotic;;;;;;
5223;omu;Omurano;Omurano language;regular;;;;;;;
5224;omv-aro-pro;Proto-Aroid;Proto-Aroid language;reconstructed;omv-aro;Aroid;;;exceptional;Latn;;
5225;omv-diz-pro;Proto-Dizoid;Proto-Dizoid language;reconstructed;omv-diz;Dizoid;;;exceptional;Latn;;
5226;omv-pro;Proto-Omotic;Proto-Omotic language;reconstructed;omv;Omotic;;;exceptional;Latn;;
5227;omw;South Tairora;South Tairora language;regular;paa-kag;Kainantu-Goroka;;;;Latn;;
5228;omx;Old Mon;Old Mon language;regular;mkh-mnc;Monic;;;;Mymr,Latn;;
5229;ona;Selk'nam;Selk'nam language;regular;sai-cho;Chonan;;;;Latn;Ona,Aona,Selknam,Shelknam;
5230;onb;Lingao;Lingao language;regular;qfa-onb;Be;;;;Latn;;
5231;one;Oneida;Oneida language;regular;iro-nor;North Iroquoian;;;;Latn;;
5232;ong;Olo;Olo language;regular;qfa-tor;Torricelli;;;;Latn;;
5233;oni;Onin;Onin language;regular;poz-cet;Central-Eastern Malayo-Polynesian;;;;Latn;;
5234;onj;Onjob;Onjob language;regular;ngf;Trans-New Guinea;;;;Latn;;
5235;onk;Kabore One;Kabore One language;regular;qfa-tor;Torricelli;;;;Latn;;
5236;onn;Onobasulu;Onobasulu language;regular;ngf;Trans-New Guinea;;;;Latn;;
5237;ono;Onondaga;Onondaga language;regular;iro-nor;North Iroquoian;;;;Latn;;
5238;onp;Sartang;Sartang language;regular;sit-khb;Kho-Bwa;;;;;;
5239;onr;Northern One;Northern One language;regular;qfa-tor;Torricelli;;;;Latn;;
5240;ons;Ono;Ono language;regular;ngf;Trans-New Guinea;;;;Latn;;
5241;ont;Ontenu;Ontenu language;regular;;;;;;;
5242;onu;Unua;Unua language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;Onua;
5243;onw;Old Nubian;Old Nubian language;regular;nub;Nubian;sortkey;;;Copt;;
5244;onx;Pidgin Onin;Pidgin Onin language;regular;crp;creole or pidgin;;;;Latn;;
5245;ood;O'odham;O'odham language;regular;azc;Uto-Aztecan;;;;Latn;Papago;
5246;oog;Ong;Ong language;regular;mkh-kat;Katuic;;;;;;
5247;oon;Önge;Önge language;regular;qfa-ong;Ongan;;;;;;
5248;oor;Oorlams;Oorlams language;regular;;;;;;;
5249;oos;Old Ossetic;Old Ossetic language;regular;xsc;Scythian;;;;Grek,Latn;;
5250;opa;Okpamheri;Okpamheri language;regular;alv-nwd;Northwestern Edoid;;;;Latn;Opameri,Ibilo;
5251;opk;Kopkaka;Kopkaka language;regular;ngf-okk;Ok;;;;Latn;;
5252;opm;Oksapmin;Oksapmin language;regular;ngf;Trans-New Guinea;;;;Latn;;
5253;opo;Opao;Opao language;regular;ngf;Trans-New Guinea;;;;Latn;;
5254;opt;Opata;Opata language;regular;azc-trc;Taracahitic;;;;Latn;Heve,Hegue,Eudeve,Teguima;
5255;opy;Ofayé;Ofayé language;regular;sai-mje;Macro-Jê;;;;Latn;;
5256;or;Odia;Odia language;regular;inc-eas;Eastern Indo-Aryan;;;;Orya;;
5257;ora;Oroha;Oroha language;regular;poz-sls;Southeast Solomonic;;;;;;
5258;ore;Orejón;Orejón language;regular;sai-tuc;Tucanoan;;;;Latn;;
5259;org;Oring;Oring language;regular;nic-ucn;North-South Upper Cross River;;;;Latn;;
5260;orh;Oroqen;Oroqen language;regular;tuw;Tungusic;;;;Latn;;
5261;oro;Orokolo;Orokolo language;regular;ngf;Trans-New Guinea;;;;Latn;;
5262;orr;Oruma;Oruma language;regular;ijo;Ijoid;;;;Latn;;
5263;ort;Adivasi Odia;Adivasi Odia language;regular;inc-eas;Eastern Indo-Aryan;;;;Orya;;
5264;oru;Ormuri;Ormuri language;regular;ira-orp;Ormuri-Parachi;;;;fa-Arab;;
5265;orv;Old East Slavic;Old East Slavic language;regular;zle;East Slavic;sortkey;autodetect;;Cyrs;;
5266;orw;Oro Win;Oro Win language;regular;sai-cpc;Chapacuran;;;;Latn;;
5267;orx;Oro;Oro language;regular;nic-lcr;Lower Cross River;;;;Latn;;
5268;orz;Ormu;Ormu language;regular;poz-ocw;Western Oceanic;;;;Latn;;
5269;os;Ossetian;Ossetian language;regular;xsc;Scythian;sortkey;autodetect;;Cyrl,Geor,Latn;;
5270;os-pro;Proto-Ossetic;Proto-Ossetic language;reconstructed;xsc;Scythian;;;exceptional;Latnx;Sarmatian;
5271;osa;Osage;Osage language;regular;sio-dhe;Dhegihan;;;;Latn,Osge;;
5272;osc;Oscan;Oscan language;regular;itc-sbl;Osco-Umbrian;;;;Ital,Latn;;
5273;osi;Osing;Osing language;regular;poz-sus;Sunda-Sulawesi;;;;Latn;;
5274;osn;Old Sundanese;Old Sundanese language;regular;poz-msa;Malayo-Sumbawan;;;;Latn,Sund,Kawi;;
5275;oso;Ososo;Ososo language;regular;alv-yek;Yekhee;;;;Latn;;
5276;osp;Old Spanish;Old Spanish language;regular;roa-ibe;West Iberian;;;;Latn;;
5277;ost;Osatu;Osatu language;regular;nic-grs;Southwest Grassfields;;;;Latn;;
5278;osu;Southern One;Southern One language;regular;qfa-tor;Torricelli;;;;Latn;;
5279;osx;Old Saxon;Old Saxon language;regular;gmw;West Germanic;;autodetect;;Latn;;
5280;ota;Ottoman Turkish;Ottoman Turkish language;regular;trk-ogz;Oghuz;;autodetect;;ota-Arab,Armn;;
5281;otb;Old Tibetan;Old Tibetan language;regular;sit-tib;Tibetic;sortkey;autodetect;;Tibt;;
5282;otd;Ot Danum;Ot Danum language;regular;poz-brw;West Barito;;;;Latn;Dohoi;
5283;ote;Mezquital Otomi;Mezquital Otomi language;regular;oto-otm;Otomi;;;;Latn;;
5284;oti;Oti;Oti language;regular;;;;;;;
5285;otk;Old Turkic;Old Turkic language;regular;trk;Turkic;;;;Orkh;;
5286;otl;Tilapa Otomi;Tilapa Otomi language;regular;oto-otm;Otomi;;;;Latn;;
5287;otm;Eastern Highland Otomi;Eastern Highland Otomi language;regular;oto-otm;Otomi;;;;Latn;;
5288;otn;Tenango Otomi;Tenango Otomi language;regular;oto-otm;Otomi;;;;Latn;;
5289;oto-otm-pro;Proto-Otomi;Proto-Otomi language;reconstructed;oto-otm;Otomi;;;exceptional;Latn;;
5290;oto-pro;Proto-Otomian;Proto-Otomian language;reconstructed;oto;Otomian;;;exceptional;Latn;;
5291;otq;Querétaro Otomi;Querétaro Otomi language;regular;oto-otm;Otomi;;;;Latn;;
5292;otr;Otoro;Otoro language;regular;alv-hei;Heiban;;;;;;
5293;ots;Estado de México Otomi;Estado de México Otomi language;regular;oto-otm;Otomi;;;;Latn;;
5294;ott;Temoaya Otomi;Temoaya Otomi language;regular;oto-otm;Otomi;;;;Latn;;
5295;otu;Otuke;Otuke language;regular;sai-mje;Macro-Jê;;;;Latn;;
5296;otw;Ottawa;Ottawa language;regular;alg;Algonquian;;;;Latn;;
5297;otx;Texcatepec Otomi;Texcatepec Otomi language;regular;oto-otm;Otomi;;;;Latn;;
5298;oty;Old Tamil;Old Tamil language;regular;dra;Dravidian;;;;Brah;;
5299;otz;Ixtenco Otomi;Ixtenco Otomi language;regular;oto-otm;Otomi;;;;Latn;;
5300;oub;Glio-Oubi;Glio-Oubi language;regular;kro-grb;Grebo;;;;;;
5301;oue;Oune;Oune language;regular;paa-sbo;South Bougainville;;;;;;
5302;oui;Old Uyghur;Old Uyghur language;regular;trk-sib;Siberian Turkic;;;;Ougr,Latn,Brah,Mani,Syrc,Phag;;
5303;oum;Ouma;Ouma language;regular;poz-ocw;Western Oceanic;;;;Latn;;
5304;ovd;Elfdalian;Elfdalian language;regular;gmq;North Germanic;;;;Latn;Övdalian;
5305;owi;Owiniga;Owiniga language;regular;qfa-mal;Left May;;;;Latn;;
5306;owl;Old Welsh;Old Welsh language;regular;cel-bry;Brythonic;;;;Latn;;
5307;oyb;Oy;Oy language;regular;mkh-ban;Bahnaric;;;;;Oi,The;
5308;oyd;Oyda;Oyda language;regular;omv-nom;North Ometo;;;;;;
5309;oym;Wayampi;Wayampi language;regular;tup-gua;Tupi-Guarani;;;;Latn;Guayapi,Oiampi,Oiampí;
5310;oyy;Oya'oya;Oya'oya language;regular;poz-ocw;Western Oceanic;;;;Latn;;
5311;ozm;Koonzime;Koonzime language;regular;bnt-ndb;Ndzem-Bomwali;;;;Latn;;
5312;pa;Punjabi;Punjabi language;regular;inc-pan;Punjabi-Lahnda;;autodetect;;Guru,pa-Arab;;
5313;paa-kom;Kómnzo;Kómnzo language;regular;paa-yam;Yam;;;exceptional;Latn;;
5314;paa-kwn;Kuwani;Kuwani language;regular;paa;Papuan;;;exceptional;Latn;;
5315;paa-nha-pro;Proto-North Halmahera;Proto-North Halmahera language;reconstructed;paa-nha;North Halmahera;;;exceptional;Latn;;
5316;paa-nun;Nungon;Nungon language;regular;paa;Papuan;;;exceptional;Latn;;
5317;pab;Pareci;Pareci language;regular;awd;Arawakan;;;;Latn;;
5318;pac;Pacoh;Pacoh language;regular;mkh-kat;Katuic;;;;Latn;;
5319;pad;Paumarí;Paumarí language;regular;auf;Arauan;;;;Latn;;
5320;pae;Pagibete;Pagibete language;regular;bnt-bta;Bati-Angba;;;;Latn;;
5321;paf;Paranawát;Paranawát language;regular;tup-gua;Tupi-Guarani;;;;Latn;;
5322;pag;Pangasinan;Pangasinan language;regular;phi;Philippine;;autodetect;;Latn,Tglg;;
5323;pah;Tenharim;Tenharim language;regular;tup-gua;Tupi-Guarani;;;;Latn;Parintintín;
5324;pai;Pe;Pe language;regular;nic-tar;Tarokoid;;;;Latn;;
5325;pak;Parakanã;Parakanã language;regular;tup-gua;Tupi-Guarani;;;;Latn;Awaeté;
5326;pal;Middle Persian;Middle Persian language;regular;ira-swi;Southwestern Iranian;;;;Latn,Phli,pal-Avst,Mani,Phlp,Phlv;;
5327;pam;Kapampangan;Kapampangan language;regular;phi;Philippine;sortkey;autodetect;;Latn;;standard characters
5328;pao;Northern Paiute;Northern Paiute language;regular;azc-num;Numic;;;;Latn;Numu,Numa,Paviotso,Mono-Paviotso,Mono-Bannock,Bannock;
5329;pap;Papiamentu;Papiamentu language;regular;crp;creole or pidgin;;;;Latn;Papiamento;
5330;paq;Parya;Parya language;regular;inc-cen;Central Indo-Aryan;;;;;;
5331;par;Panamint;Panamint language;regular;azc-num;Numic;;;;Latn;Panamint Shoshone,Timbisha,Tümpisha,Koso;
5332;pas;Papasena;Papasena language;regular;paa-lkp;Lakes Plain;;;;Latn;;
5333;pat;Papitalai;Papitalai language;regular;poz-aay;Admiralty Islands;;;;Latn;;
5334;pau;Palauan;Palauan language;regular;poz-sus;Sunda-Sulawesi;;;;Latn;;
5335;pav;Wari';Wari' language;regular;sai-cpc;Chapacuran;;;;Latn;;
5336;paw;Pawnee;Pawnee language;regular;cdd;Caddoan;;;;Latn;;
5337;pax;Pankararé;Pankararé language;regular;;;;;Latn;;
5338;pay;Pech;Pech language;regular;cba;Chibchan;;;;Latn;;
5339;paz;Pankararú;Pankararú language;regular;;;;;Latn;;
5340;pbb;Páez;Páez language;regular;;;;;Latn;;
5341;pbc;Patamona;Patamona language;regular;sai-pem;Pemongan;;;;Latn;;
5342;pbe;Mezontla Popoloca;Mezontla Popoloca language;regular;omq-pop;Popolocan;;;;Latn;;
5343;pbf;Coyotepec Popoloca;Coyotepec Popoloca language;regular;omq-pop;Popolocan;;;;Latn;;
5344;pbg;Paraujano;Paraujano language;regular;awd-taa;Ta-Arawakan;;;;Latn;;
5345;pbh;Panare;Panare language;regular;sai-ven;Venezuelan Cariban;;;;Latn;;
5346;pbi;Podoko;Podoko language;regular;cdc-cbm;Central Chadic;;;;Latn;Parkwa,Parəkwa;
5347;pbl;Mak (Nigeria);Mak (Nigeria) language;regular;alv-bwj;Bikwin-Jen;;;;Latn;Mak,Panya,Zo;
5348;pbm;Puebla Mazatec;Puebla Mazatec language;regular;omq-maz;Mazatecan;;;;Latn;Mazateco de Puebla y del Noroeste;
5349;pbn;Kpasam;Kpasam language;regular;alv-mye;Mumuye-Yendang;;;;Latn;;
5350;pbo;Papel;Papel language;regular;alv-pap;Papel;;;;Latn;;
5351;pbp;Badyara;Badyara language;regular;alv-ten;Tenda;;;;Latn;;
5352;pbr;Pangwa;Pangwa language;regular;bnt-bki;Bena-Kinga;;;;Latn;;
5353;pbs;Central Pame;Central Pame language;regular;omq;Oto-Manguean;;;;Latn;;
5354;pbv;Pnar;Pnar language;regular;aav-pkl;Pnar-Khasi-Lyngngam;;;;Latn;;
5355;pby;Pyu;Pyu language;regular;paa-asa;Arai-Samaia;;;;Latn;Papuan Pyu,Pyu (New Guinea),Pyu (Papua New Guinea);
5356;pca;Santa Inés Ahuatempan Popoloca;Santa Inés Ahuatempan Popoloca language;regular;omq-pop;Popolocan;;;;Latn;;
5357;pcb;Pear;Pear language;regular;mkh-pea;Pearic;;;;Khmr;;
5358;pcc;Bouyei;Bouyei language;regular;tai-nor;Northern Tai;sortkey;;;Latn,Hani;;
5359;pcd;Picard;Picard language;regular;roa-oil;Oïl;sortkey;;;Latn;Chti,Ch'ti,Rouchi,Rouchy;
5360;pce;Ruching Palaung;Ruching Palaung language;regular;mkh-pal;Palaungic;;;;;;
5361;pcf;Paliyan;Paliyan language;regular;dra;Dravidian;;;;;;
5362;pcg;Paniya;Paniya language;regular;dra;Dravidian;;;;;;
5363;pch;Pardhan;Pardhan language;regular;dra;Dravidian;;;;;;
5364;pci;Duruwa;Duruwa language;regular;dra;Dravidian;;;;Deva,Orya;;
5365;pcj;Parenga;Parenga language;regular;mun;Munda;;;;;;
5366;pck;Paite;Paite language;regular;tbq-kuk;Kukish;;;;;Paite Chin;
5367;pcl;Pardhi;Pardhi language;regular;inc-bhi;Bhil;;;;;;
5368;pcm;Nigerian Pidgin;Nigerian Pidgin language;regular;crp;creole or pidgin;sortkey;autodetect;;Latn;;
5369;pcn;Piti;Piti language;regular;nic-kne;East Kainji;;;;Latn;;
5370;pcp;Pacahuara;Pacahuara language;regular;sai-pan;Panoan;;;;Latn;;
5371;pcw;Pyapun;Pyapun language;regular;;;;;Latn;;
5372;pda;Anam;Anam language;regular;ngf-mad;Madang;;;;Latn;;
5373;pdc;Pennsylvania German;Pennsylvania German language;regular;gmw;West Germanic;;;;Latn;;
5374;pdi;Pa Di;Pa Di language;regular;;;;;Latn;;
5375;pdn;Fedan;Fedan language;regular;poz-ocw;Western Oceanic;;;;Latn;;
5376;pdo;Padoe;Padoe language;regular;poz-btk;Bungku-Tolaki;;;;Latn;;
5377;pdt;Plautdietsch;Plautdietsch language;regular;gmw;West Germanic;;;;Latn;;
5378;pdu;Kayan;Kayan language;regular;kar;Karen;;;;Latn;;
5379;pea;Peranakan Indonesian;Peranakan Indonesian language;regular;;;;;Latn;;
5380;peb;Eastern Pomo;Eastern Pomo language;regular;nai-pom;Pomoan;;;;Latn;;
5381;ped;Mala (New Guinea);Mala (New Guinea) language;regular;ngf-mad;Madang;;;;Latn;Mala (Papua New Guinea),Mala;
5382;pee;Taje;Taje language;regular;;;;;Latn;;
5383;pef;Northeastern Pomo;Northeastern Pomo language;regular;nai-pom;Pomoan;;;;Latn;;
5384;peg;Pengo;Pengo language;regular;dra;Dravidian;;;;Orya;;
5385;peh;Bonan;Bonan language;regular;xgn-shr;Shirongolic;;;;;;
5386;pei;Chichimeca-Jonaz;Chichimeca-Jonaz language;regular;omq-otp;Oto-Pamean;;;;Latn;;
5387;pej;Northern Pomo;Northern Pomo language;regular;nai-pom;Pomoan;;;;Latn;;
5388;pek;Penchal;Penchal language;regular;poz-aay;Admiralty Islands;;;;Latn;;
5389;pel;Pekal;Pekal language;regular;;;;;Latn;;
5390;pem;Phende;Phende language;regular;bnt-pen;Pende;;;;Latn;;
5391;peo;Old Persian;Old Persian language;regular;ira-swi;Southwestern Iranian;;;;Xpeo,Latnx;;
5392;pep;Kunja;Kunja language;regular;;;;;Latn;;
5393;peq;Southern Pomo;Southern Pomo language;regular;nai-pom;Pomoan;;;;Latn;;
5394;pev;Pémono;Pémono language;regular;sai-map;Mapoyan;;;;Latn;;
5395;pex;Petats;Petats language;regular;poz-ocw;Western Oceanic;;;;Latn;;
5396;pey;Petjo;Petjo language;regular;;;;;Latn;;
5397;pez;Eastern Penan;Eastern Penan language;regular;poz-swa;North Sarawakan;;;;Latn;;
5398;pfa;Pááfang;Pááfang language;regular;poz-mic;Micronesian;;;;Latn;;
5399;pfe;Peere;Peere language;regular;alv-dur;Duru;;;;Latn;Kutin;
5400;pga;Juba Arabic;Juba Arabic language;regular;crp;creole or pidgin;;;;Latn;;
5401;pgd;Gandhari;Gandhari language;regular;inc-mid;Middle Indo-Aryan;;;;Deva,Khar;;
5402;pgg;Pangwali;Pangwali language;regular;him;Western Pahari;;;;Deva,Takr;;
5403;pgi;Pagi;Pagi language;regular;paa-brd;Border;;;;Latn;;
5404;pgk;Rerep;Rerep language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;;
5405;pgl;Primitive Irish;Primitive Irish language;regular;cel-gae;Goidelic;;;;Ogam;;
5406;pgn;Paelignian;Paelignian language;regular;itc-sbl;Osco-Umbrian;;;;Latn;;
5407;pgs;Pangseng;Pangseng language;regular;alv-mum;Mumuye;;;;Latn;;
5408;pgu;Pagu;Pagu language;regular;paa-nha;North Halmahera;;;;Latn;;
5409;pgz;Papua New Guinean Sign Language;Papua New Guinean Sign Language;regular;sgn;sign;;;;;Papua New Guinea Sign Language,Melanesian Sign Language,PNGSL;
5410;pha;Pa-Hng;Pa-Hng language;regular;hmn;Hmong;;;;;;
5411;phd;Phudagi;Phudagi language;regular;;;;;;;
5412;phg;Phuong;Phuong language;regular;mkh-kat;Katuic;;;;;;
5413;phh;Phukha;Phukha language;regular;tbq-lol;Loloish;;;;;;
5414;phi-din;Dinapigue Agta;Dinapigue Agta language;regular;phi;Philippine;;;exceptional;Latn;;
5415;phi-kal-pro;Proto-Kalamian;Proto-Kalamian language;reconstructed;phi-kal;Kalamian;;;exceptional;Latn;;
5416;phi-nag;Nagtipunan Agta;Nagtipunan Agta language;regular;phi;Philippine;;;exceptional;Latn;;
5417;phi-pro;Proto-Philippine;Proto-Philippine language;reconstructed;phi;Philippine;;;exceptional;Latnx;;
5418;phk;Phake;Phake language;regular;tai-swe;Southwestern Tai;;autodetect;;Mymr;;
5419;phl;Phalura;Phalura language;regular;inc-dar;Dardic;;;;Latn,ur-Arab;Palula,Palola,Phalulo,Ashreti;
5420;phm;Phimbi;Phimbi language;regular;bnt-sna;Sena;;;;Latn;;
5421;phn;Phoenician;Phoenician language;regular;sem-can;Canaanite;;;;Phnx;;
5422;pho;Phunoi;Phunoi language;regular;tbq-lol;Loloish;;;;;;
5423;phq;Phana';Phana' language;regular;tbq-lol;Loloish;;;;;;
5424;phr;Pahari-Potwari;Pahari-Potwari language;regular;inc-pan;Punjabi-Lahnda;;autodetect;;pa-Arab,Guru;Pothohari,Pothwari;
5425;pht;Phu Thai;Phu Thai language;regular;tai-swe;Southwestern Tai;;;;;;
5426;phu;Phuan;Phuan language;regular;;;;;;;
5427;phv;Pahlavani;Pahlavani language;regular;;;;;;;
5428;phw;Phangduwali;Phangduwali language;regular;sit-kie;Eastern Kiranti;;;;;;
5429;pi;Pali;Pali language;regular;inc-mid;Middle Indo-Aryan;sortkey;autodetect;;Latn,Brah,Deva,Beng,Sinh,Mymr,Thai,Lana,Laoo,Khmr,Cakm;;
5430;pia;Pima Bajo;Pima Bajo language;regular;azc;Uto-Aztecan;;;;Latn;;
5431;pib;Yine;Yine language;regular;awd;Arawakan;;;;Latn;Piro,Pirro,Pira,Chontaquiro,Contaquiro,Simirinche,Simiranch;
5432;pic;Pinji;Pinji language;regular;bnt-tso;Tsogo;;;;Latn;;
5433;pid;Piaroa;Piaroa language;regular;;;;;Latn;;
5434;pie;Piro;Piro language;regular;nai-kta;Kiowa-Tanoan;;;;Latn;;
5435;pif;Pingelapese;Pingelapese language;regular;poz-mic;Micronesian;;;;Latn;;
5436;pig;Pisabo;Pisabo language;regular;sai-pan;Panoan;;;;Latn;;
5437;pih;Pitcairn-Norfolk;Pitcairn-Norfolk language;regular;crp;creole or pidgin;;;;Latn;Pitkern-Norfuk,Pitcairn,Pitkern,Norfolk,Norfuk;
5438;pii;Pini;Pini language;regular;;;;;;;
5439;pij;Pijao;Pijao language;regular;;;;;;;
5440;pil;Yom;Yom language;regular;nic-yon;Yom-Nawdm;;;;;;
5441;pim;Powhatan;Powhatan language;regular;alg-eas;Eastern Algonquian;;;;Latn;;
5442;pin;Piame;Piame language;regular;;;;;;;
5443;pio;Piapoco;Piapoco language;regular;awd-nwk;Nawiki;;;;Latn;;
5444;pip;Pero;Pero language;regular;cdc-wst;West Chadic;;;;;;
5445;pir;Piratapuyo;Piratapuyo language;regular;sai-tuc;Tucanoan;;;;Latn;;
5446;pis;Pijin;Pijin language;regular;crp;creole or pidgin;;;;Latn;Kanaka,Neo-Solomonic,Solomons Pidgin;
5447;pit;Pitta-Pitta;Pitta-Pitta language;regular;aus-kar;Karnic;;;;Latn;Pitta Pitta;
5448;piu;Pintupi-Luritja;Pintupi-Luritja language;regular;aus-pam;Pama-Nyungan;;;;;;
5449;piv;Pileni;Pileni language;regular;poz-pnp;Nuclear Polynesian;;;;Latn;Vaeakau-Taumako;
5450;piw;Pimbwe;Pimbwe language;regular;bnt-mwi;Mwika;;;;;;
5451;pix;Piu;Piu language;regular;;;;;;;
5452;piy;Piya-Kwonci;Piya-Kwonci language;regular;;;;;;;
5453;piz;Pije;Pije language;regular;poz-cln;New Caledonian;;;;Latn;;
5454;pjt;Pitjantjatjara;Pitjantjatjara language;regular;aus-pam;Pama-Nyungan;;;;pjt-Latn;;
5455;pkb;Kipfokomo;Kipfokomo language;regular;bnt-sab;Sabaki;;;;Latn;;
5456;pkc;Baekje;Baekje language;regular;qfa-kor;Koreanic;sortkey;;;Hani,Kana;;
5457;pkg;Pak-Tong;Pak-Tong language;regular;;;;;;;
5458;pkh;Pankhu;Pankhu language;regular;tbq-kuk;Kukish;;;;;;
5459;pkn;Pakanha;Pakanha language;regular;aus-pmn;Paman;;;;;;
5460;pko;Pökoot;Pökoot language;regular;sdv-kln;Kalenjin;;;;;;
5461;pkp;Pukapukan;Pukapukan language;regular;poz-pnp;Nuclear Polynesian;;;;Latn;;
5462;pkr;Attapady Kurumba;Attapady Kurumba language;regular;dra;Dravidian;;;;;;
5463;pks;Pakistan Sign Language;Pakistan Sign Language;regular;sgn;sign;;;;;Pakistani Sign Language;
5464;pkt;Maleng;Maleng language;regular;mkh-vie;Vietic;;;;;;
5465;pku;Paku;Paku language;regular;;;;;;;
5466;pl;Polish;Polish language;regular;zlw-lch;Lechitic;sortkey;;;Latn;;standard characters
5467;pla;Miani;Miani language;regular;;;;;Latn;;
5468;plb;Polonombauk;Polonombauk language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;;
5469;plc;Central Palawano;Central Palawano language;regular;phi;Philippine;;;;Latn;;
5470;ple;Palu'e;Palu'e language;regular;poz-cet;Central-Eastern Malayo-Polynesian;;;;Latn;;
5471;plg;Pilagá;Pilagá language;regular;sai-guc;Guaicuruan;;;;Latn;Pilacá;
5472;plh;Paulohi;Paulohi language;regular;poz-cma;Central Maluku;;;;;;
5473;plj;Polci;Polci language;regular;;;;;;;
5474;plk;Kohistani Shina;Kohistani Shina language;regular;inc-dar;Dardic;;;;;;
5475;pll;Shwe Palaung;Shwe Palaung language;regular;mkh-pal;Palaungic;;;;;;
5476;pln;Palenquero;Palenquero language;regular;crp;creole or pidgin;;;;Latn;;
5477;plo;Oluta Popoluca;Oluta Popoluca language;regular;nai-miz;Mixe-Zoquean;;;;Latn;;
5478;plq;Palaic;Palaic language;regular;ine-ana;Anatolian;;;;Xsux;;
5479;plr;Palaka Senoufo;Palaka Senoufo language;regular;alv-snf;Senufo;;;;Latn;;
5480;pls;San Marcos Tlalcoyalco Popoloca;San Marcos Tlalcoyalco Popoloca language;regular;omq-pop;Popolocan;;;;Latn;;
5481;plu;Palikur;Palikur language;regular;awd;Arawakan;;;;Latn;Palikúr;
5482;plv;Southwest Palawano;Southwest Palawano language;regular;phi;Philippine;;;;Latn;;
5483;plw;Brooke's Point Palawano;Brooke's Point Palawano language;regular;phi;Philippine;;;;Latn;;
5484;ply;Bolyu;Bolyu language;regular;mkh-pkn;Pakanic;;;;Latn;;
5485;plz;Paluan;Paluan language;regular;;;;;Latn;;
5486;pma;Paama;Paama language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;;
5487;pmb;Pambia;Pambia language;regular;znd;Zande;;;;Latn;;
5488;pmd;Pallanganmiddang;Pallanganmiddang language;regular;aus-pam;Pama-Nyungan;;;;Latn;;
5489;pme;Pwaamei;Pwaamei language;regular;poz-cln;New Caledonian;;;;Latn;;
5490;pmf;Pamona;Pamona language;regular;poz-kal;Kaili-Pamona;;;;Latn;Bare'e;
5491;pmi;Northern Pumi;Northern Pumi language;regular;sit-qia;Qiangic;;;;;Northern Prinmi,Northern Pimi;
5492;pmj;Southern Pumi;Southern Pumi language;regular;sit-qia;Qiangic;;;;;Southern Prinmi,Southern Pimi;
5493;pmk;Pamlico;Pamlico language;regular;alg-eas;Eastern Algonquian;;;;Latn;;
5494;pml;Sabir;Sabir language;regular;crp;creole or pidgin;;;;Latn;Mediterranean Lingua Franca,Lingua Franca;
5495;pmm;Pol;Pol language;regular;bnt-kak;Kako;;;;Latn;Pol Pomo,Pomo;
5496;pmn;Pam;Pam language;regular;alv-mbm;Mbum;;;;;;
5497;pmo;Pom;Pom language;regular;poz-hce;Halmahera-Cenderawasih;;;;Latn;;
5498;pmq;Northern Pame;Northern Pame language;regular;omq;Oto-Manguean;;;;Latn;;
5499;pmr;Paynamar;Paynamar language;regular;;;;;;;
5500;pms;Piedmontese;Piedmontese language;regular;roa-git;Gallo-Italic;;;;Latn;;
5501;pmt;Tuamotuan;Tuamotuan language;regular;poz-pep;Eastern Polynesian;;;;Latn;;
5502;pmu;Mirpur Panjabi;Mirpur Panjabi language;regular;;;;;;;
5503;pmw;Plains Miwok;Plains Miwok language;regular;nai-you;Yok-Utian;;;;Latn;;
5504;pmx;Poumei Naga;Poumei Naga language;regular;tbq-anp;Angami-Pochuri;;;;;;
5505;pmy;Papuan Malay;Papuan Malay language;regular;;;;;Latn;;
5506;pmz;Southern Pame;Southern Pame language;regular;omq;Oto-Manguean;;;;Latn;;
